,age,assists,dps,es_assists,es_blocks,es_faceoff_losses,es_faceoff_pct,es_faceoff_wins,es_goals,es_hits,games_played,goals,gw_goals,ops,penalty_minutes,player,plus_minus,point_shares,points,position,pp_assists,pp_goals,sh_assists,sh_goals,shot_pct,shots,team,toi,toi_avg,year
960,25,23,2.0,21.0,24.0,17.0,41.4,12.0,15,118,82,16,1,2.7,34,Jannik Hansen,18,4.7,39,LW,0.0,0,2.0,1,11.7,137,Vancouver Canucks,1222,14:54,2012
961,29,33,6.3,21.0,99.0,0.0,,0.0,3,103,82,4,0,2.3,46,Dan Hamhuis,29,8.6,37,D,10.0,1,2.0,0,2.9,140,Vancouver Canucks,1921,23:26,2012
962,21,17,1.1,12.0,21.0,237.0,42.8,177.0,11,25,63,16,2,3.2,8,Cody Hodgson,8,4.3,33,C,5.0,5,0.0,0,15.5,103,Vancouver Canucks,802,12:44,2012
963,27,13,0.9,9.0,12.0,9.0,50.0,9.0,13,69,56,16,1,2.6,32,David Booth,1,3.5,29,LW,4.0,3,0.0,0,11.0,145,Vancouver Canucks,833,14:52,2012
964,37,16,3.4,9.0,77.0,0.0,,0.0,2,29,69,9,3,2.1,10,Sami Salo,7,5.5,25,D,7.0,7,0.0,0,6.6,136,Vancouver Canucks,1411,20:27,2012
965,26,10,1.0,10.0,13.0,18.0,28.0,7.0,8,32,55,10,2,0.9,18,Mason Raymond,4,1.9,20,LW,0.0,1,0.0,1,8.0,125,Vancouver Canucks,857,15:35,2012
966,26,10,0.8,10.0,24.0,231.0,52.1,251.0,9,244,82,9,0,0.5,130,Maxim Lapierre,-3,1.3,19,C,0.0,0,0.0,0,8.7,103,Vancouver Canucks,921,11:14,2012
967,31,11,0.5,11.0,45.0,380.0,58.5,536.0,7,44,78,7,2,0.0,14,Manny Malhotra,-11,0.5,18,C,0.0,0,0.0,0,11.7,60,Vancouver Canucks,963,12:21,2012
968,28,6,1.0,5.0,62.0,0.0,,0.0,3,64,43,4,1,0.8,46,Aaron Rome,-4,1.8,10,D,1.0,1,0.0,0,9.5,42,Vancouver Canucks,655,15:14,2012
969,23,4,0.5,4.0,23.0,4.0,0.0,0.0,4,118,68,4,0,-0.2,81,Dale Weise,-1,0.3,8,RW,0.0,0,0.0,0,8.3,48,Vancouver Canucks,555,8:10,2012
970,29,6,1.5,6.0,63.0,0.0,,0.0,1,61,47,1,0,0.0,64,Keith Ballard,0,1.5,7,D,0.0,0,0.0,0,2.4,41,Vancouver Canucks,731,15:33,2012
971,29,1,0.3,1.0,9.0,13.0,53.6,15.0,4,15,18,5,2,0.7,6,Andrew Ebbett,2,1.0,6,C,0.0,1,0.0,0,18.5,27,Vancouver Canucks,173,9:35,2012
972,34,4,0.4,3.0,4.0,76.0,59.4,111.0,2,25,19,2,1,0.1,12,Samuel Pahlsson,4,0.6,6,C,0.0,0,1.0,0,6.7,30,Vancouver Canucks,265,13:56,2012
973,27,3,0.2,3.0,7.0,3.0,0.0,0.0,1,20,10,1,0,0.3,14,Byron Bitz,2,0.5,4,RW,0.0,0,0.0,0,16.7,6,Vancouver Canucks,105,10:30,2012
974,30,1,1.6,1.0,39.0,0.0,,0.0,2,91,44,2,2,-0.2,40,Andrew Alberts,4,1.4,3,D,0.0,0,0.0,0,10.5,19,Vancouver Canucks,629,14:18,2012
975,24,2,0.0,2.0,14.0,0.0,,0.0,1,7,14,1,0,-0.2,6,Marc-Andre Gragnani,-4,-0.1,3,LW,0.0,0,0.0,0,8.3,12,Vancouver Canucks,216,15:25,2012
976,21,2,0.1,2.0,1.0,5.0,44.4,4.0,1,40,17,1,0,-0.1,31,Zack Kassian,-1,0.1,3,RW,0.0,0,0.0,0,5.6,18,Vancouver Canucks,175,10:17,2012
977,35,2,0.1,1.0,2.0,0.0,,0.0,0,5,6,1,0,0.2,6,Mikael Samuelsson,-1,0.2,3,RW,1.0,1,0.0,0,7.7,13,Vancouver Canucks,95,15:53,2012
978,24,2,0.1,2.0,2.0,0.0,,0.0,0,17,6,0,0,0.1,5,Mike Duco,1,0.2,2,LW,0.0,0,0.0,0,0.0,4,Vancouver Canucks,48,8:03,2012
979,25,2,0.0,,0.0,0.0,,0.0,0,0,33,0,0,0.0,0,Cory Schneider,0,8.4,2,G,,0,,0,,0,Vancouver Canucks,1833,55:32,2012
980,22,2,1.7,2.0,43.0,0.0,,0.0,0,10,25,0,0,-0.3,2,Chris Tanev,10,1.4,2,D,0.0,0,0.0,0,0.0,15,Vancouver Canucks,418,16:43,2012
981,26,0,0.1,0.0,8.0,0.0,100.0,4.0,1,61,23,1,0,-0.4,37,Aaron Volpatti,-2,-0.2,1,RW,0.0,0,0.0,0,5.9,17,Vancouver Canucks,206,8:58,2012
982,32,1,0.0,,0.0,0.0,,0.0,0,1,55,0,0,0.0,4,Roberto Luongo,0,10.7,1,G,,0,,0,,0,Vancouver Canucks,3162,57:30,2012
983,27,1,0.9,1.0,14.0,0.0,,0.0,0,6,12,0,0,-0.1,2,Alexander Sulzer,6,0.8,1,D,0.0,0,0.0,0,0.0,11,Vancouver Canucks,192,15:59,2012
984,26,0,0.0,0.0,0.0,2.0,0.0,0.0,0,5,6,0,0,-0.1,0,Mark Mancari,0,-0.1,0,RW,0.0,0,0.0,0,0.0,5,Vancouver Canucks,50,8:19,2012
985,25,0,0.0,0.0,0.0,0.0,,0.0,0,1,1,0,0,0.0,7,Victor Oreskovich,0,0.0,0,D,0.0,0,0.0,0,,0,Vancouver Canucks,6,6:17,2012
986,33,0,-0.1,0.0,2.0,0.0,100.0,2.0,0,3,6,0,0,-0.2,2,Marco Sturm,-5,-0.4,0,LW,0.0,0,0.0,0,0.0,3,Vancouver Canucks,83,13:53,2012
987,23,0,0.0,0.0,2.0,0.0,,0.0,0,1,2,0,0,0.0,0,Bill Sweatt,0,0.0,0,LW,0.0,0,0.0,0,0.0,2,Vancouver Canucks,11,5:21,2012
988,26,27,1.3,17.0,42.0,9.0,40.0,6.0,25,215,78,38,3,7.4,26,Alex Ovechkin,-8,8.7,65,LW,10.0,13,0.0,0,12.5,303,Washington Capitals,1544,19:48,2012
989,27,33,1.8,24.0,19.0,10.0,9.1,1.0,19,31,77,21,1,4.9,56,Alexander Semin,9,6.7,54,LW,9.0,2,0.0,0,11.5,183,Washington Capitals,1293,16:47,2012
990,21,32,1.2,25.0,28.0,403.0,43.2,307.0,13,61,80,14,3,3.0,8,Marcus Johansson,-5,4.3,46,C,7.0,1,0.0,0,15.6,90,Washington Capitals,1344,16:48,2012
991,28,35,3.2,19.0,132.0,0.0,,0.0,7,113,82,11,3,4.2,46,Dennis Wideman,-8,7.4,46,D,16.0,4,0.0,0,6.3,175,Washington Capitals,1960,23:54,2012
992,24,30,0.7,14.0,25.0,338.0,51.1,353.0,11,31,42,14,4,4.4,24,Nicklas Backstrom,-4,5.1,44,C,16.0,3,0.0,0,14.7,95,Washington Capitals,805,19:10,2012
993,28,25,1.3,21.0,92.0,730.0,47.6,664.0,10,120,82,16,5,2.2,34,Brooks Laich,-8,3.5,41,C,4.0,5,0.0,1,8.4,191,Washington Capitals,1517,18:30,2012
994,32,19,1.5,19.0,27.0,32.0,48.4,30.0,17,132,82,20,5,3.4,78,Jason Chimera,4,4.8,39,LW,0.0,1,0.0,2,9.8,205,Washington Capitals,1184,14:26,2012
995,26,15,0.9,12.0,60.0,45.0,45.8,38.0,15,247,82,18,5,1.8,61,Troy Brouwer,-15,2.7,33,RW,2.0,3,1.0,0,13.5,133,Washington Capitals,1408,17:11,2012
996,22,23,2.2,19.0,153.0,1.0,0.0,0.0,5,83,82,9,0,2.6,22,John Carlson,-15,4.8,32,D,3.0,4,1.0,0,5.9,152,Washington Capitals,1792,21:52,2012
997,24,14,1.2,14.0,29.0,222.0,50.8,229.0,14,49,64,16,4,3.1,24,Mathieu Perreault,9,4.3,30,C,0.0,2,0.0,0,26.7,60,Washington Capitals,770,12:02,2012
998,20,16,2.1,14.0,54.0,1.0,0.0,0.0,3,99,60,3,1,1.3,18,Dmitry Orlov,1,3.4,19,D,2.0,0,0.0,0,5.9,51,Washington Capitals,1012,16:52,2012
999,39,12,0.4,8.0,45.0,13.0,51.9,14.0,6,86,72,6,0,-0.1,32,Mike Knuble,-15,0.3,18,RW,4.0,0,0.0,0,6.6,91,Washington Capitals,1004,13:57,2012
1000,31,12,1.5,12.0,41.0,23.0,55.8,29.0,6,75,73,6,0,0.2,20,Joel Ward,12,1.7,18,RW,0.0,0,0.0,0,7.6,79,Washington Capitals,907,12:26,2012
1001,23,16,4.4,15.0,139.0,0.0,,0.0,1,74,82,1,0,0.0,29,Karl Alzner,12,4.4,17,D,1.0,0,0.0,0,1.8,56,Washington Capitals,1712,20:52,2012
1002,35,12,0.9,12.0,44.0,260.0,58.4,365.0,4,55,69,4,1,-0.2,24,Jeff Halpern,-1,0.7,16,C,0.0,0,0.0,0,6.3,63,Washington Capitals,870,12:36,2012
1003,37,11,3.5,11.0,149.0,0.0,,0.0,2,69,68,2,1,0.2,34,Roman Hamrlik,11,3.7,13,D,0.0,0,0.0,0,3.4,58,Washington Capitals,1307,19:13,2012
1004,33,8,0.5,8.0,7.0,64.0,47.1,57.0,3,10,27,3,1,0.8,0,Keith Aucoin,4,1.3,11,C,0.0,0,0.0,0,14.3,21,Washington Capitals,299,11:04,2012
1005,30,5,0.8,4.0,52.0,123.0,53.6,142.0,4,219,78,4,0,-1.2,95,Matt Hendricks,-6,-0.4,9,C,0.0,0,1.0,0,4.1,97,Washington Capitals,946,12:07,2012
1006,20,4,0.4,4.0,7.0,19.0,52.5,21.0,4,15,30,4,0,0.6,4,Cody Eakin,2,1.0,8,C,0.0,0,0.0,0,12.9,31,Washington Capitals,278,9:17,2012
1007,26,4,1.8,3.0,44.0,0.0,,0.0,0,27,32,3,1,0.3,12,Mike Green,5,2.1,7,D,1.0,3,0.0,0,4.7,64,Washington Capitals,673,21:03,2012
1008,25,5,1.5,5.0,58.0,0.0,,0.0,1,49,54,1,0,-0.2,12,Jeff Schultz,-2,1.3,6,D,0.0,0,0.0,0,4.5,22,Washington Capitals,826,15:18,2012
1009,26,1,0.4,1.0,23.0,91.0,57.7,124.0,4,66,41,4,0,-0.4,23,Jay Beagle,-2,0.1,5,C,0.0,0,0.0,0,8.2,49,Washington Capitals,486,11:51,2012
1010,31,2,0.9,1.0,27.0,0.0,,0.0,0,39,28,0,0,-0.2,51,John Erskine,3,0.8,2,D,0.0,0,1.0,0,0.0,20,Washington Capitals,339,12:06,2012
1011,35,2,0.0,,0.0,0.0,,0.0,0,0,48,0,0,0.0,4,Tomas Vokoun,0,8.4,2,G,,0,,0,,0,Washington Capitals,2583,53:49,2012
1012,23,1,0.0,,0.0,0.0,,0.0,0,0,38,0,0,0.0,2,Michal Neuvirth,0,4.7,1,G,,0,,0,,0,Washington Capitals,2020,53:10,2012
1013,28,0,0.0,0.0,1.0,0.0,,0.0,0,0,2,0,0,0.0,0,Sean Collins,-1,-0.1,0,D,0.0,0,0.0,0,0.0,3,Washington Capitals,22,10:56,2012
1014,22,0,0.0,,0.0,0.0,,0.0,0,0,7,0,0,0.0,0,Braden Holtby,0,1.4,0,G,,0,,0,,0,Washington Capitals,361,51:31,2012
1015,27,0,0.0,0.0,0.0,0.0,,0.0,0,2,1,0,0,0.0,0,D.J. King,0,0.0,0,LW,0.0,0,0.0,0,0.0,1,Washington Capitals,7,6:58,2012
1016,22,0,0.1,0.0,4.0,0.0,,0.0,0,3,5,0,0,-0.1,2,Tomas Kundratek,0,0.0,0,D,0.0,0,0.0,0,0.0,2,Washington Capitals,49,9:45,2012
1017,24,0,0.0,0.0,0.0,0.0,,0.0,0,2,3,0,0,0.0,10,Joel Rechlicz,0,0.0,0,RW,0.0,0,0.0,0,,0,Washington Capitals,6,1:59,2012
1018,25,47,1.6,38.0,46.0,6.0,40.0,4.0,11,113,80,17,3,4.8,55,Blake Wheeler,3,6.4,64,RW,9.0,6,0.0,0,8.2,208,Winnipeg Jets,1526,19:05,2012
1019,20,27,1.7,24.0,31.0,29.0,34.1,15.0,24,173,74,30,4,6.1,53,Evander Kane,11,7.8,57,C,3.0,6,0.0,0,10.5,287,Winnipeg Jets,1296,17:31,2012
1020,26,41,2.2,25.0,57.0,0.0,,0.0,8,112,66,12,3,5.5,72,Dustin Byfuglien,-8,7.6,53,D,15.0,4,1.0,0,5.4,223,Winnipeg Jets,1592,24:07,2012
1021,26,22,1.2,14.0,25.0,27.0,54.2,32.0,24,76,82,28,6,4.2,64,Andrew Ladd,-8,5.4,50,LW,8.0,4,0.0,0,10.6,265,Winnipeg Jets,1604,19:34,2012
1022,28,29,1.2,23.0,13.0,115.0,54.0,135.0,14,10,77,18,1,4.1,4,Kyle Wellwood,3,5.3,47,C,6.0,4,0.0,0,19.4,93,Winnipeg Jets,1151,14:57,2012
1023,24,22,1.0,14.0,13.0,746.0,49.6,733.0,18,44,74,24,6,3.6,26,Bryan Little,-11,4.6,46,C,7.0,6,1.0,0,14.8,162,Winnipeg Jets,1496,20:13,2012
1024,31,20,1.1,14.0,41.0,369.0,43.4,283.0,11,94,69,15,0,2.4,42,Nik Antropov,0,3.5,35,C,6.0,4,0.0,0,15.8,95,Winnipeg Jets,1140,16:31,2012
1025,27,27,3.2,18.0,84.0,0.0,,0.0,4,24,62,6,1,2.7,38,Toby Enstrom,6,5.8,33,D,9.0,2,0.0,0,6.4,94,Winnipeg Jets,1478,23:51,2012
1026,21,25,2.5,19.0,109.0,0.0,,0.0,4,117,65,5,0,2.2,71,Zach Bogosian,-3,4.6,30,D,6.0,1,0.0,0,3.3,150,Winnipeg Jets,1516,23:19,2012
1027,20,15,1.4,13.0,15.0,316.0,44.0,248.0,11,118,76,13,0,1.0,42,Alexander Burmistrov,4,2.4,28,C,2.0,1,0.0,1,10.6,123,Winnipeg Jets,1266,16:40,2012
1028,29,16,0.5,9.0,23.0,119.0,44.9,97.0,7,27,63,11,3,2.5,10,Tim Stapleton,-2,3.0,27,C,7.0,4,0.0,0,14.9,74,Winnipeg Jets,639,10:09,2012
1029,29,8,0.7,8.0,73.0,531.0,54.4,634.0,12,163,78,13,1,0.5,42,Jim Slater,-9,1.3,21,C,0.0,0,0.0,1,11.0,118,Winnipeg Jets,1152,14:46,2012
1030,28,11,0.5,11.0,51.0,44.0,39.7,29.0,5,246,78,5,1,-0.6,73,Tanner Glass,-12,-0.1,16,LW,0.0,0,0.0,0,5.8,86,Winnipeg Jets,1047,13:25,2012
1031,27,11,2.1,11.0,182.0,0.0,,0.0,2,198,80,3,1,0.3,98,Mark Stuart,-4,2.4,14,D,0.0,0,0.0,1,5.0,60,Winnipeg Jets,1376,17:12,2012
1032,31,8,0.3,5.0,11.0,12.0,42.9,9.0,4,38,45,5,0,0.5,0,Antti Miettinen,-5,0.8,13,RW,3.0,1,0.0,0,8.6,58,Winnipeg Jets,527,11:42,2012
1033,30,11,1.4,11.0,98.0,0.0,,0.0,2,53,63,2,1,0.2,33,Johnny Oduya,-9,1.7,13,D,0.0,0,0.0,0,3.8,52,Winnipeg Jets,1218,19:20,2012
1034,28,7,0.4,7.0,46.0,28.0,58.2,39.0,4,151,72,4,0,-0.4,83,Chris Thorburn,-6,0.0,11,C,0.0,0,0.0,0,5.8,69,Winnipeg Jets,733,10:11,2012
1035,30,10,2.9,9.0,133.0,0.0,,0.0,0,33,56,0,0,-0.3,23,Ron Hainsey,9,2.6,10,D,1.0,0,0.0,0,0.0,57,Winnipeg Jets,1181,21:06,2012
1036,23,7,0.4,7.0,1.0,0.0,100.0,1.0,2,24,13,2,0,1.0,7,Spencer Machacek,8,1.4,9,RW,0.0,0,0.0,0,16.7,12,Winnipeg Jets,98,7:30,2012
1037,27,4,0.8,3.0,43.0,0.0,,0.0,2,10,33,3,1,0.5,10,Mark Flood,-1,1.4,7,D,1.0,1,0.0,0,10.0,30,Winnipeg Jets,507,15:21,2012
1038,23,4,0.2,4.0,5.0,15.0,40.0,10.0,1,3,9,1,0,0.5,0,Ben Maxwell,3,0.7,5,C,0.0,0,0.0,0,25.0,4,Winnipeg Jets,54,6:03,2012
1039,26,1,0.1,1.0,13.0,0.0,,0.0,2,22,35,2,1,-0.4,12,Eric Fehr,-6,-0.3,3,RW,0.0,0,0.0,0,3.7,54,Winnipeg Jets,339,9:42,2012
1040,26,3,0.1,3.0,20.0,0.0,,0.0,0,26,12,0,0,0.1,8,Grant Clitsome,-3,0.2,3,D,0.0,0,0.0,0,0.0,13,Winnipeg Jets,203,16:54,2012
1041,30,1,1.4,1.0,40.0,0.0,,0.0,1,23,39,1,0,-0.4,8,Randy Jones,4,1.0,2,D,0.0,0,0.0,0,4.2,24,Winnipeg Jets,578,14:49,2012
1042,23,2,0.1,1.0,1.0,0.0,,0.0,0,3,5,0,0,0.1,2,Brett Maclean,1,0.2,2,LW,1.0,0,0.0,0,0.0,6,Winnipeg Jets,42,8:29,2012
1043,24,2,0.0,,0.0,0.0,,0.0,0,0,68,0,0,0.0,0,Ondrej Pavelec,0,10.6,2,G,,0,,0,,0,Winnipeg Jets,3932,57:50,2012
1044,18,0,0.1,0.0,1.0,33.0,35.3,18.0,0,3,7,1,0,0.0,0,Mark Scheifele,0,0.1,1,C,0.0,1,0.0,0,20.0,5,Winnipeg Jets,77,10:57,2012
1045,30,1,0.0,1.0,2.0,7.0,53.3,8.0,0,16,13,0,0,-0.1,7,Jason Jaffray,-1,-0.1,1,RW,0.0,0,0.0,0,0.0,10,Winnipeg Jets,85,6:30,2012
1046,21,0,0.1,0.0,0.0,8.0,73.3,22.0,0,12,9,0,0,-0.2,0,Patrice Cormier,1,-0.1,0,C,0.0,0,0.0,0,0.0,8,Winnipeg Jets,57,6:22,2012
1047,25,0,0.0,0.0,3.0,0.0,,0.0,0,7,5,0,0,-0.1,2,Brett Festerling,-1,0.0,0,D,0.0,0,0.0,0,0.0,2,Winnipeg Jets,66,13:07,2012
1048,25,0,0.0,0.0,4.0,22.0,45.0,18.0,0,1,7,0,0,-0.2,0,Aaron Gagnon,-1,-0.2,0,C,0.0,0,0.0,0,0.0,6,Winnipeg Jets,66,9:27,2012
1049,21,0,0.0,0.0,0.0,0.0,,0.0,0,1,6,0,0,-0.1,4,Carl Klingberg,-1,-0.1,0,LW,0.0,0,0.0,0,0.0,7,Winnipeg Jets,33,5:30,2012
1050,23,0,0.4,0.0,8.0,0.0,,0.0,0,13,9,0,0,-0.1,4,Arturs Kulda ,3,0.3,0,D,0.0,0,0.0,0,0.0,8,Winnipeg Jets,98,10:52,2012
1051,27,0,0.0,,,,,,0,0,1,0,0,0.0,0,Peter Mannino,0,0.1,0,G,,0,,0,,0,Winnipeg Jets,20,19:51,2012
1052,35,0,0.0,,0.0,0.0,,0.0,0,0,20,0,0,0.0,0,Chris Mason,0,1.8,0,G,,0,,0,,0,Winnipeg Jets,995,49:45,2012
1053,25,0,-0.1,0.0,4.0,0.0,,0.0,0,10,9,0,0,-0.2,4,Kenndal McArdle,-3,-0.2,0,LW,0.0,0,0.0,0,0.0,3,Winnipeg Jets,55,6:07,2012
1054,27,0,0.1,0.0,0.0,0.0,,0.0,0,1,2,0,0,0.0,4,Derek Meech,1,0.1,0,D,0.0,0,0.0,0,0.0,2,Winnipeg Jets,23,11:27,2012
1055,22,0,0.0,0.0,1.0,0.0,,0.0,0,1,3,0,0,0.0,0,Paul Postma,0,0.0,0,D,0.0,0,0.0,0,0.0,3,Winnipeg Jets,26,8:31,2012
